Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\100 Prozent - Eclypse,Germany,1994,-1.3197703292166951,0.7637136880727358,0.46982703082425364,-0.4224026724315918,0.030308694096455393,-0.3967177481909157,0.15226763215100217,-0.15366283005369563,-0.05594299199629153,-1.3434355458816987,-1.1330854719364039,-0.1967788786712493,0.2631110795088275,0.042745152635484424,-0.3514019310448867,2.6972784515986303,-1.0035299107456568,0.9302299223701724
\100 Prozent - Power Of The Light (100 Prozent-Mix),Germany,1994,-0.8747496764536589,1.497436719651264,-0.44763583363530624,-0.22002110693171173,0.213289012156721,-0.28390501025682713,0.17353321413169906,-0.8728059387671809,0.14588961633517966,-0.11180368170475694,0.7551297365853191,-0.3547098213504878,0.24153290535625566,-0.6056106479643487,-1.285899084809833,1.0568131212426248,-1.444892284910488,0.6649583150409123
\100 Prozent - Power Of The Light (Radio Edit),Germany,1994,-0.37141982876767593,-0.08832113473835503,-0.42401806634135475,0.025332667407391804,-0.5265989735713512,-0.1853239882222706,-0.1492458647969646,-0.40243838416566574,-0.02912952472029612,0.030170130416980988,0.09859706872163258,-0.21013695254570713,-0.1490747048216215,0.44939467754705714,-0.5607097196854807,2.0803966790047586,-0.6209235323406963,1.013813241144982
\1000 Micro Dats - The Centre (Tuned Mix),Germany,1993,-0.7735544161400137,-0.11769400101438023,0.037860443111937744,0.037775874455390095,0.10277233143956345,-0.21004854617121985,0.5399316470830854,0.3551690246851846,0.1943482539635522,0.36727454200204906,0.19024642429189917,0.05548359652178452,0.1839939877659477,-0.04599426534299995,-1.6799992766073228,1.7196171755509453,-1.41879898133174,1.6597908810828672
\16 Bit - Where are you,Germany,1986,-1.5450012049785256,-1.1554101483607084,0.3005775744935314,-0.7438201168076921,0.06199017696642696,0.04662089562468127,0.13400288382163644,0.317466334414547,0.16429430618711283,0.2119177697000707,0.37006501804159353,0.09513368046046747,0.10135532152756323,1.349343570276198,1.369071871614731,15.295635216417454,0.8296786269856231,0.36644009437044806
\2 German Latinos - Gigolo Gigolette (Delkom Dance Mix),Germany,1989,-0.6182701035540572,-0.46881637141314586,0.1899920071744333,0.06167616045020479,0.04376035849449637,-0.08784846931143646,-0.0758678111874053,0.34016515658890323,-0.11438793338879155,-0.2822828770594584,0.2641807587618337,0.35594184003643903,0.1859764830716647,0.14046093920273905,-1.4720330817546101,1.3054272029928453,-0.5585122053107495,1.2625952645111487
\2 German Latinos - Viva La Droga Electronica (Subliminal Style),Germany,1991,-1.4023820184864089,0.856429385596642,0.36849543039297733,0.10363859345929172,0.04840823437827862,-0.09990240964860446,-0.21206594974333148,-0.033962147383116204,0.4095028634534753,-0.21953711140307716,0.21665157320190276,-0.01975346078345523,0.2056614023490336,0.175639057993173,-1.241562658803176,1.5755942905814948,-1.9614213049853064,1.013258956715956
\2 German Latinos - Yo Soy Tu Droga (Dominant Style),Germany,1991,-2.2118135608122875,0.23521510745029284,0.03844214964075237,-1.2015400305254158,-0.042538363521126006,-0.18692173961864803,-0.1443983017189857,-0.09344252167588635,0.32190637327489013,-0.26863193904794785,0.24095092450101224,0.06661665163364178,0.3712580687770269,0.2120183313186182,-0.8945089115208621,1.8453316220324563,-1.6206668894599816,1.0640803853188954
\2 Megabite - Beat The Feet (Insert Disk Version),Germany,1990,-0.8332504496135786,-0.13249838407712775,0.3218944485905586,-0.24610452775688677,-0.031549860270615016,-0.5995257541535962,-0.5467147720389018,-0.5409049180888128,0.3708747392680372,0.84547461111884,0.5936641191472247,0.2344494450692671,0.19395561784600746,0.05730236039733858,-1.2460747474813068,1.9975503543259374,-1.1079348866585361,1.2904082465757352
\2 X-Treme - Der General (Bewegt Euch),Germany,1992,-1.3691882366307002,0.9969165655662505,-0.22236197408881744,-0.06534438436597312,0.07388788666085684,-0.6516836018793271,-1.2264263384042384,-0.7893880411281335,0.20555059258510863,-0.5312171134884375,0.05494496302767324,-0.5837076103729145,-0.22626783862322164,-0.4601660846330857,-1.1866733794312974,1.737920648455408,-1.3071359862476553,1.3112523952117336
