Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
3 RD Electric - Hydro - Electric,Germany,1991,-179.93096923828125,99.96604919433594,-5.202752590179443,17.464351654052734,5.903885364532471,21.195951461791992,-3.1598833799362183,7.3891236782073975,0.25301854312419886,17.002498626708984,2.108929395675659,10.354720115661621,-0.8901285529136658,1971.828291323764,4554.2724609375,0.005898390896618351,2418.087375091637,0.060546875
3 RD Electric - Hydro - Galactica,Germany,1991,-157.13550567626953,55.78365516662598,42.989614486694336,12.753458976745605,16.084891319274902,27.29522132873535,-4.560834169387817,19.279720306396484,-3.63735044002533,13.427664756774902,-6.985901355743408,6.581085681915283,-9.25503396987915,3824.8487467372775,8225.68359375,0.02685242611914865,3424.0112845105214,0.1689453125
3 Times 6 - You Can Run (Hypnotic Mix),Germany,1990,-106.82229232788086,92.71844863891602,1.16719388961792,35.802154541015625,14.632676601409912,31.266782760620117,-1.5220169425010681,12.252233982086182,3.4960172176361084,11.532726287841797,-0.02853858470916745,6.270154237747192,5.0660719871521,2049.044388476984,4974.169921875,0.004830611404031449,2475.613965508855,0.056640625
3 Times 6 - You Can Run (Mellow Mix),Germany,1990,-86.52311325073242,81.54661560058594,0.41346827149391174,40.85185241699219,10.02775239944458,30.357678413391113,0.3938139379024505,13.93431568145752,2.1569379568099976,10.223180770874023,-0.24208426475524902,7.646804571151733,1.993118405342102,2316.597938138695,5501.7333984375,0.00708144227974115,2586.4046416276196,0.0771484375
3Phase - Der Klang Der Familie,Germany,1992,-101.82527923583984,56.65908241271973,0.6849534213542938,24.38200855255127,0.1902795061469078,26.19651699066162,0.4862292408943176,21.026859283447266,0.39242351055145264,17.035578727722168,-0.7621554434299469,9.20151948928833,-2.455741286277771,3045.027638998694,6718.359375,0.0167877655476331,2799.665306112711,0.12841796875
4 Reeves - Jumpin',Germany,1992,-149.553955078125,76.01402282714844,27.4609375,27.36622428894043,10.416460990905762,21.279075622558597,2.307846784591675,20.065183639526367,-6.8027849197387695,13.886752128601074,-6.413984775543213,9.55927276611328,-3.9713330268859854,2424.752338256514,6632.2265625,0.0067390752956271,2922.448611386795,0.07470703125
4Voice - Catching The Scent,Germany,1992,-91.68098831176758,81.64282989501953,1.598360300064087,35.32706832885742,8.453822612762451,16.538270950317383,-4.180828809738159,7.745527029037476,-6.12680196762085,9.123542785644531,-5.903729438781738,10.03983736038208,1.5197603106498718,2293.0671258582606,5361.767578125,0.0065918350592255,2626.6638044172846,0.078125
4Voice - Catching The Scent Of Mystery,Germany,1992,-5.53181791305542,72.16938018798828,-2.945417284965515,11.90140676498413,-0.998444974422455,18.801955223083496,-0.9166432917118073,17.73177719116211,-4.530107021331787,12.581789493560793,-3.590472459793091,9.225859642028809,-4.365152359008789,3072.901618244462,7052.1240234375,0.0307182716205716,2919.275663566422,0.13916015625
4Voice - Eternal Spirit (Northern Mix),Germany,1993,-80.61017227172852,112.49707794189455,11.20093297958374,20.942352294921875,7.411681175231934,15.150076389312744,-1.1474096775054932,15.393346309661865,-3.9161033630371094,11.881149291992188,-4.759775876998901,8.299818992614746,-3.1955450773239136,1766.5870261934688,4048.2421875,0.0042127147316932,2413.1611727165705,0.05859375
4Voice - Eternal Spirit (Southern Mix),Germany,1993,-99.32856750488281,104.67136001586914,6.852768659591675,26.584596633911133,7.150550842285156,18.139827728271484,-3.215240478515625,13.958784103393556,-6.628344774246216,10.638576984405518,-6.100743532180786,6.504939556121826,-6.12199592590332,1939.9424800228771,4575.8056640625,0.0058157001622021,2457.6412687461934,0.06640625
4Voice - Fairlight 1,Germany,1993,-163.76030731201172,111.19612503051758,8.75902509689331,28.648963928222656,9.60214376449585,14.860459327697754,3.1297659873962402,11.520149230957031,-1.8716741800308228,10.392329216003418,-4.989595890045166,6.185146808624268,-1.2264324426651,1564.339160598035,3596.044921875,0.0018370176549069,2282.1586024099556,0.0390625
