Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\4Voice - Move,Germany,1993,37.048251542306396,19.017148996339305,11.857106269936374,8.677105063447135,8.986956310451063,6.452816490882634,5.980801725520332,5.590691172614664,4.956943733019756,4.899127171823805,4.495361595662354,4.510679332346423,4.420192953032534,582.8357429789174,936.3938349985332,0.03308452145958109,249.70754138735296,0.054778056259965555
\4Voice - Music Hypnotizes,Germany,1992,80.31176024568842,43.69038492437986,23.17200965359248,14.243652222294308,11.12864284119483,10.199481290231192,8.679793619570695,9.22615207834958,7.4258090831676595,8.824601941199585,6.484163820172859,7.347885160696492,5.3874903172135,656.4745544283153,1719.4379078100023,0.004793316473329838,649.2623985016414,0.02895333964377601
\4Voice - Music Hypnotizes (Hypnotizing Mix),Germany,1992,84.2604452441389,37.94883365785624,22.397160614473126,16.029140176207594,12.727224359436171,10.24773405724045,7.961501771500509,9.559683652371138,8.115624566232158,9.315332824910987,8.222006495379121,9.428046059614465,7.413342936862894,676.4237302510156,1682.29581042308,0.006992548525530679,537.8922261983513,0.03402203899346272
\4Voice - The Final Frontier,Germany,1993,100.10190655348514,29.8397552790402,26.34692771615046,15.374590885520439,8.582528484124797,8.420111880476318,7.601840078978786,5.517213006892521,6.629482748221511,5.083031811838093,6.101020515600629,5.191578135709464,5.827579489936304,560.0096783277562,1455.6119242305883,0.004173708530466047,710.3932156970599,0.017699552976419463
\5 Freunde - Blop,Germany,1994,73.01158979945598,31.460516600211623,20.67815611670761,16.750298552382862,11.967224437301539,11.738128325524581,11.125475871254185,12.373379558611092,10.000183828613778,9.604283028909343,9.053287766453225,9.431038183957083,9.252653127802748,1062.2628843029458,1885.173825813629,0.040536107957719565,515.4777502853394,0.08553025537673363
\5 Freunde - Judgement Day,Germany,1994,52.348752201831374,26.468629369677622,18.247675063742058,12.569557600281371,12.687345533524974,13.806043131954025,11.267258917729876,9.663226619980492,8.548008928823734,8.807255879359808,8.041031881440832,7.532858371785913,7.371478264984879,991.7621726724539,1217.576792015616,0.05209569750965343,293.0885092200126,0.11388808543334913
\5 Freunde - Wake Up,Germany,1994,48.906292040983004,23.11639075447705,16.236728516894665,12.345793574715172,10.536130880788317,9.386397843743591,6.985815878577995,7.507122483524136,7.202252073402956,7.792407473804321,7.086909733700548,6.665467935670928,7.889740673022107,1083.9404939635956,1035.8942296313685,0.048585882488284736,252.60271510172996,0.14335913829345046
\6-Pack - Drunken Piece Of Shit (Mix 1),Germany,1994,71.69271422265805,28.629763774755606,19.102431010285873,17.828408870237162,19.638431007746735,15.454490027188097,13.335937738672602,11.100834841113528,9.857182454934176,12.206619773271,7.844320827970304,8.841446724730105,7.8880475930427085,789.5255563478289,1444.9203819461995,0.034361955353508396,351.1397731493826,0.06889341262515372
\6-Pack - Drunken Piece Of Shit (Mix 4),Germany,1994,46.438622836637414,19.735712836852944,12.183393359744532,14.823482975332313,15.606365601307294,12.193966501830277,7.552898240090844,8.01499598125079,6.410748999935553,6.478064015017356,5.970526059452706,5.490856248852099,6.870778148935884,688.2190224800918,1343.842748570699,0.026465060708301957,301.2648833030808,0.06372765505123265
\8 A.M. - The Fog Track,Germany,1994,78.79669102096662,47.41198707315758,26.78013107322258,15.960923117531415,13.449766852653896,15.367156137465827,11.412415371098069,13.37528587543469,9.232269062062585,10.13031390656213,9.411188649473582,9.196174093463092,8.344769761238858,788.6517973182775,2202.0230315161693,0.009433057134257069,735.4868234997522,0.03017724274057575
\9 - 10 - Boy - Videobash,Germany,1992,60.483372010238504,25.09039719064921,20.66805058090043,14.128389332717376,13.16893340959501,11.978327874972496,11.08496019753312,11.297077046009038,10.623034925479047,8.834965112771448,8.038663949018979,7.838205033289062,7.550045307891569,611.704748123056,1013.7092092060299,0.029408153487554142,241.08761393225075,0.07405839251831679
\A-Head - Deep Down (Pressure Mix),Germany,1991,57.088004469673656,25.03675884877361,16.910031693096105,12.541747314239148,9.360984220100903,7.896747854937273,5.699465890892905,5.442290299296886,4.589505866839191,4.71995009085496,5.022716490489045,4.123374058948574,4.3013706117901505,735.3198035857896,1356.7869331125937,0.03239174855335296,342.2646025154693,0.04758649585517486
\A.B. Free Feat. Linda Rocco - Go Deeper (Platin & Blond Mix),Germany,1993,56.477662458192974,30.074576198367616,17.92117359087141,12.100190170507922,10.96859767314616,7.904335196037064,8.072816239490734,7.593920096174107,8.147753891632972,6.75271952129604,6.645972011823815,6.7139091933324115,6.164080365053672,868.9319495165822,1768.556506090711,0.02303404724940935,411.85333401099183,0.06253689771636743
\A.B. Free Feat. Linda Rocco - Go Deeper (Trance Mix),Germany,1993,79.54756287351452,31.890253844678586,19.19791321217558,18.752928513376595,14.697331886746557,11.61273698894184,9.569150738696395,10.367070496505928,8.908701318018384,8.290130388942556,7.819008052331456,8.27371323096092,7.057645034213367,938.3509457443816,1861.5665862628975,0.046019771401458,462.7059598378176,0.07078364825264971
\Abfahrt - Alone (It's Me) (Alley Cat Edit),Germany,1989,129.51533075636846,57.12184418959605,41.67610743624972,37.299378788795046,25.74106632711626,17.64462268569204,13.338675369511726,14.522591234696856,10.955615356719168,12.42369267629944,8.527817128003663,11.35773610786661,7.044443844175575,1574.8753168497924,3496.0049382812686,0.03625582707931918,1116.9248197177808,0.06906348533625645
\Abfahrt - Alone (It's Me) (Breathless),Germany,1989,103.72090001999238,38.749841153409484,21.257723164583123,20.279832524320494,15.595364219223107,11.207884225187982,9.77166311679957,11.722469848685375,9.151150325419403,8.104861600011203,7.61999652240377,9.010535528069708,7.555734165637015,1277.3529788271676,2867.6438600365136,0.03435030146210829,823.5561127777701,0.05870430370533609
\Abfahrt - Come Into My Life (Breathless Version),Germany,1992,63.96253111749735,31.96527950281884,20.69341111699548,13.684177363504064,12.196136952058557,10.664070165677108,8.00729185942525,7.03787110860476,6.744975438381444,6.327695615625474,6.062383983593822,5.785245463622099,5.383606502532813,995.6685176584282,1886.329510629954,0.04404581546501183,490.3439490666412,0.09569840262444344
\Abfahrt - Come Into My Life (S.M.I².L.E. Version),Germany,1992,86.63162945164072,31.116284523954533,21.40809312059826,14.490625667521082,12.786818472100798,11.395544437803029,8.65608723456237,7.664008580951904,7.859866204069772,7.504595212777264,7.127705719072483,6.647670467507346,6.367885677001179,846.8378799267085,1877.6793247866385,0.02948773590901093,518.0983007315946,0.06788594682709516
\Ace The Space - 1 Gun - 2 Gun - 3 Gun - Roar!,Germany,1993,31.915860795363418,19.16133699578877,14.134724495746843,11.758041988511003,8.937647186210528,8.55608847226675,7.588856453947269,7.553968844813556,7.800048902682896,6.219693403241276,7.61909462413878,7.389715663365506,7.260211777296896,539.7057360995418,1340.4168104534665,0.012982585424523033,327.7295532424975,0.041757036601678836
