Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\Acid Jesus - 7a7,Germany,1994,-122.99171508987894,91.63536446633144,19.52097186220539,30.55976010774528,7.000201430840923,27.58824652968751,2.9587361940859216,19.843630857983353,-3.879293436766434,11.666517814636954,-3.3770089778032975,7.208140051142696,-1.7846090555857002,2223.2878028604655,5387.337088922838,0.013394827422888974,2602.629257723672,0.06701882615888054
\Acid Jesus - Disappear,Germany,1993,-151.7510695694616,77.19938923866476,41.63009379803697,25.96618548734483,-4.294454391790669,11.606730176020406,-4.491140309223139,13.302098671944831,-4.857122929531959,9.422728398825198,-7.637051453546254,9.407438251796082,-3.670104447923559,2934.363872705848,6652.3043919198135,0.03310594279008984,2914.6601073947477,0.1234031495647223
\Acid Jesus - Fairchild,Germany,1993,-143.611489834247,53.57034971962007,6.337878362804883,41.14023043910357,3.09904086322474,33.31339841066736,9.218738277306356,15.66880561149661,2.6619807473276365,12.242016752019708,-0.6095496800239293,6.650698439754419,-4.789946113493758,3002.322370724143,5818.130831056404,0.03492761811897618,2545.629754228692,0.12717495400373463
\Acid Jesus - Faith In Acid,Germany,1993,-89.1518502478083,48.67298388593451,9.56769084969716,34.30037564390701,4.564271506098818,28.135697138351595,-0.3029053410675632,17.74967763077563,3.1718002846044606,11.394026399877118,-8.328145079277105,12.67048936927112,1.9904490109297421,3307.015773851189,6708.284705099155,0.03678239917633114,2862.45963819105,0.15178465811112046
\Acid Jesus - Fear,Germany,1994,-136.1462944688221,103.28445834267615,24.1596251260423,10.186958631726533,9.318960947445651,28.26181402365029,-2.751088967815436,8.837378878187621,-4.451433438582531,11.286719071257496,-3.550192413466726,6.521689589971,-1.390952523040476,2282.326543373178,5384.895990884902,0.018536762881437793,2595.003598855074,0.08284325149397471
\Acid Jesus - H. A. L.,Germany,1993,-197.70030882136496,90.63880086117597,11.706323949816943,25.153330229281615,2.495306285984879,16.883597695601452,-0.29249802017625026,7.439252865306976,-6.29844757013656,7.404330949491795,-7.199538886993982,3.8117051340339296,-6.074869184525509,2348.7088111263347,4814.397894167432,0.03542148832244822,2357.2725123126534,0.11643632876327614
\Acid Jesus - Jesus,Germany,1993,-190.68852242911902,70.96404743215776,32.90823818687151,38.61311359534571,7.4797562689431,22.167524595980773,2.145587658641344,15.163100408964928,-4.6510226563883545,6.4055978770679465,-9.008561690314774,4.553120559822519,-2.3261481376356734,2627.8748246624245,5700.58585068587,0.018112554961414788,2637.795869931564,0.09519092163423548
\Acid Jesus - MF 1,Germany,1993,-192.93867919561959,106.59798038301304,22.322958444343186,37.32163701772554,12.79040991028078,22.6580255867809,-4.111885231782546,13.536542339915327,-2.782621167364764,15.088452675174171,-2.7957434944602353,5.001697648987031,-5.371950458301997,1684.2649698984114,3947.046656982294,0.004986868726323741,2219.6377684224735,0.04617935476304765
\Acid Jesus - MF 2,Germany,1993,-115.80867439038397,85.46966269667818,24.250360551181117,18.376782129052007,5.383268335086011,19.27715707575212,-4.418746523491909,22.8094508459061,-5.273096623378571,11.655813967997762,-2.502308616926085,8.401241284193427,-5.650519537397725,2576.0876296329147,5997.672137863697,0.018612567017805993,2754.6706140458277,0.0912369111326479
\Acid Jesus - Move My Body,Germany,1993,-125.57764704304616,88.71271689931028,7.321426647219329,25.651627673515033,0.819239396424053,29.976512725329147,2.2723429380786753,17.44001010677482,-1.2003264413408905,13.992094684665009,-4.382596472656877,5.14059099227334,-3.2864032383827033,2142.257739848508,5074.081083006096,0.009687650782286452,2528.957978192932,0.05688219120716169
